parliament.members	constituency_name	text
parliament.members	birth_date	date
parliament.members	birth_date_text	text
parliament.members	birth_date_parse_method	text
parliament.members	attrs	jsonb
parliament.members	source_updated_at	timestamp with time zone
parliament.members	updated_at	timestamp with time zone
parliament.members	person_id	bigint
parliament.parliamentary_groups	group_id	text
parliament.parliamentary_groups	chamber	text
parliament.parliamentary_groups	name	text
parliament.parliamentary_groups	attrs	jsonb
parliament.parliamentary_groups	updated_at	timestamp with time zone
parliament.person_identity_candidates	candidate_id	bigint
parliament.person_identity_candidates	mandate_key	text
parliament.person_identity_candidates	person_id	bigint
parliament.person_identity_candidates	status	text
parliament.person_identity_candidates	method	text
parliament.person_identity_candidates	evidence	jsonb
parliament.person_identity_candidates	created_at	timestamp with time zone
parliament.person_identity_candidates	updated_at	timestamp with time zone
parliament.persons	person_id	bigint
parliament.persons	canonical_name	text
parliament.persons	normalized_name	text
parliament.persons	birth_date	date
parliament.persons	birth_date_text	text
parliament.persons	confidence	text
parliament.persons	issues	jsonb
parliament.persons	attrs	jsonb
parliament.persons	updated_at	timestamp with time zone
parliament.persons	cluster_key	text
parliament.speeches	speech_key	text
parliament.speeches	mandate_key	text
parliament.speeches	speaker_name	text
parliament.speeches	chamber	text
parliament.speeches	spoken_at	date
parliament.speeches	date_source	text
parliament.speeches	quarantined	boolean
parliament.speeches	title	text
parliament.speeches	summary	text
parliament.speeches	attrs	jsonb
parliament.speeches	source_updated_at	timestamp with time zone
parliament.vote_records	vote_key	text
parliament.vote_records	row_index	integer
parliament.vote_records	member_name	text
parliament.vote_records	group_name	text
parliament.vote_records	choice	text
parliament.vote_records	raw_marker	text
parliament.vote_records	mandate_key	text
parliament.vote_records	match_method	text
parliament.votes	vote_key	text
parliament.votes	chamber	text
parliament.votes	vote_date	date
parliament.votes	title	text
parliament.votes	pentru	integer
parliament.votes	impotriva	integer
parliament.votes	abtinere	integer
parliament.votes	nu_a_votat	integer
parliament.votes	present	integer
parliament.votes	outcome	text
parliament.votes	division_number	integer
parliament.votes	bill_key	text
parliament.votes	law_reference	text
parliament.votes	attrs	jsonb
parliament.votes	source_updated_at	timestamp with time zone
parliament.votes	updated_at	timestamp with time zone
