budget.approved_budget_facts	fact_id	text
budget.approved_budget_facts	file_id	text
budget.approved_budget_facts	xml_row_id	text
budget.approved_budget_facts	xml_measure_id	text
budget.approved_budget_facts	budget_year	integer
budget.approved_budget_facts	measure_year	integer
budget.approved_budget_facts	source_version	text
budget.approved_budget_facts	budget_component	text
budget.approved_budget_facts	functional_code	text
budget.approved_budget_facts	economic_code	text
budget.approved_budget_facts	funding_source	text
budget.approved_budget_facts	program_code	text
budget.approved_budget_facts	ordonator_code	text
budget.approved_budget_facts	label	text
budget.approved_budget_facts	measure_kind	text
budget.approved_budget_facts	amount_value	numeric
budget.approved_budget_facts	unit	text
budget.approved_budget_facts	source_snapshot_id	text
budget.approved_budget_facts	source_file_id	text
budget.approved_budget_facts	metadata	jsonb
budget.approved_budget_facts	loaded_at	timestamp with time zone
budget.bgc_official_facts	fact_id	text
budget.bgc_official_facts	document_id	text
budget.bgc_official_facts	row_id	text
budget.bgc_official_facts	period_year	integer
budget.bgc_official_facts	period_month	integer
budget.bgc_official_facts	period_end_date	date
budget.bgc_official_facts	document_family	text
budget.bgc_official_facts	tab	text
budget.bgc_official_facts	period_type	text
budget.bgc_official_facts	section	text
budget.bgc_official_facts	line_item_key	text
budget.bgc_official_facts	line_item_label	text
budget.bgc_official_facts	hierarchy_level	integer
budget.bgc_official_facts	parent_line_item_key	text
budget.bgc_official_facts	component_key	text
budget.bgc_official_facts	component_label	text
budget.bgc_official_facts	amount_value	numeric
budget.bgc_official_facts	unit	text
budget.bgc_official_facts	source_snapshot_id	text
budget.bgc_official_facts	source_file_id	text
budget.bgc_official_facts	metadata	jsonb
budget.bgc_official_facts	loaded_at	timestamp with time zone
budget.bgc_reconciliation	reconciliation_id	text
budget.bgc_reconciliation	formula_version	text
budget.bgc_reconciliation	target_document_id	text
budget.bgc_reconciliation	period_year	integer
budget.bgc_reconciliation	period_month	integer
budget.bgc_reconciliation	period_basis	text
budget.bgc_reconciliation	component_key	text
budget.bgc_reconciliation	account_category	text
budget.bgc_reconciliation	official_amount	numeric
budget.bgc_reconciliation	derived_amount	numeric
budget.bgc_reconciliation	residual_amount	numeric
budget.bgc_reconciliation	residual_pct	numeric
budget.bgc_reconciliation	formula_details	jsonb
budget.bgc_reconciliation	validation_status	text
budget.bgc_reconciliation	created_at	timestamp with time zone
budget.budget_sectors	sector_id	integer
budget.budget_sectors	sector_description	text
budget.commitment_line_items	commitment_line_item_id	bigint
budget.commitment_line_items	report_id	text
budget.commitment_line_items	line_key	text
budget.commitment_line_items	line_order	integer
budget.commitment_line_items	reporting_year	integer
budget.commitment_line_items	reporting_month	integer
budget.commitment_line_items	quarter	integer
budget.commitment_line_items	entity_cui	text
budget.commitment_line_items	report_type	text
budget.commitment_line_items	main_creditor_cui	text
budget.commitment_line_items	budget_sector_id	integer
budget.commitment_line_items	functional_code	text
budget.commitment_line_items	functional_name	text
budget.commitment_line_items	economic_code	text
budget.commitment_line_items	economic_name	text
budget.commitment_line_items	funding_source	text
budget.commitment_line_items	funding_source_description	text
budget.commitment_line_items	funding_source_id	integer
budget.commitment_line_items	ytd_credite_angajament	numeric(18,2)
budget.commitment_line_items	monthly_credite_angajament	numeric(18,2)
budget.commitment_line_items	quarterly_credite_angajament	numeric(18,2)
budget.commitment_line_items	credite_angajament	numeric(18,2)
budget.commitment_line_items	ytd_limita_credit_angajament	numeric(18,2)
budget.commitment_line_items	monthly_limita_credit_angajament	numeric(18,2)
budget.commitment_line_items	quarterly_limita_credit_angajament	numeric(18,2)
budget.commitment_line_items	limita_credit_angajament	numeric(18,2)
budget.commitment_line_items	ytd_credite_bugetare	numeric(18,2)
budget.commitment_line_items	monthly_credite_bugetare	numeric(18,2)
budget.commitment_line_items	quarterly_credite_bugetare	numeric(18,2)
budget.commitment_line_items	credite_bugetare	numeric(18,2)
budget.commitment_line_items	ytd_credite_angajament_initiale	numeric(18,2)
budget.commitment_line_items	monthly_credite_angajament_initiale	numeric(18,2)
budget.commitment_line_items	quarterly_credite_angajament_initiale	numeric(18,2)
budget.commitment_line_items	credite_angajament_initiale	numeric(18,2)
budget.commitment_line_items	ytd_credite_bugetare_initiale	numeric(18,2)
budget.commitment_line_items	monthly_credite_bugetare_initiale	numeric(18,2)
budget.commitment_line_items	quarterly_credite_bugetare_initiale	numeric(18,2)
budget.commitment_line_items	credite_bugetare_initiale	numeric(18,2)
budget.commitment_line_items	ytd_credite_angajament_definitive	numeric(18,2)
budget.commitment_line_items	monthly_credite_angajament_definitive	numeric(18,2)
budget.commitment_line_items	quarterly_credite_angajament_definitive	numeric(18,2)
budget.commitment_line_items	credite_angajament_definitive	numeric(18,2)
budget.commitment_line_items	ytd_credite_bugetare_definitive	numeric(18,2)
budget.commitment_line_items	monthly_credite_bugetare_definitive	numeric(18,2)
budget.commitment_line_items	quarterly_credite_bugetare_definitive	numeric(18,2)
budget.commitment_line_items	credite_bugetare_definitive	numeric(18,2)
budget.commitment_line_items	ytd_credite_angajament_disponibile	numeric(18,2)
budget.commitment_line_items	monthly_credite_angajament_disponibile	numeric(18,2)
budget.commitment_line_items	quarterly_credite_angajament_disponibile	numeric(18,2)
budget.commitment_line_items	credite_angajament_disponibile	numeric(18,2)
budget.commitment_line_items	ytd_credite_bugetare_disponibile	numeric(18,2)
budget.commitment_line_items	monthly_credite_bugetare_disponibile	numeric(18,2)
budget.commitment_line_items	quarterly_credite_bugetare_disponibile	numeric(18,2)
budget.commitment_line_items	credite_bugetare_disponibile	numeric(18,2)
budget.commitment_line_items	ytd_receptii_totale	numeric(18,2)
budget.commitment_line_items	monthly_receptii_totale	numeric(18,2)
budget.commitment_line_items	quarterly_receptii_totale	numeric(18,2)
budget.commitment_line_items	receptii_totale	numeric(18,2)
budget.commitment_line_items	ytd_plati_trezor	numeric(18,2)
budget.commitment_line_items	monthly_plati_trezor	numeric(18,2)
budget.commitment_line_items	quarterly_plati_trezor	numeric(18,2)
budget.commitment_line_items	plati_trezor	numeric(18,2)
budget.commitment_line_items	ytd_plati_non_trezor	numeric(18,2)
budget.commitment_line_items	monthly_plati_non_trezor	numeric(18,2)
budget.commitment_line_items	quarterly_plati_non_trezor	numeric(18,2)
budget.commitment_line_items	plati_non_trezor	numeric(18,2)
budget.commitment_line_items	ytd_receptii_neplatite	numeric(18,2)
budget.commitment_line_items	monthly_receptii_neplatite	numeric(18,2)
budget.commitment_line_items	quarterly_receptii_neplatite	numeric(18,2)
budget.commitment_line_items	receptii_neplatite	numeric(18,2)
budget.commitment_line_items	is_monthly	boolean
budget.commitment_line_items	is_quarterly	boolean
budget.commitment_line_items	is_yearly	boolean
budget.commitment_line_items	monthly_anomaly	text
budget.commitment_line_items	quarterly_anomaly	text
budget.commitment_line_items	anomaly	text
budget.commitment_line_items	recomputed_at	timestamp with time zone
budget.economic_classifications	economic_code	text
budget.economic_classifications	economic_name	text
budget.execution_line_items	execution_line_item_id	bigint
budget.execution_line_items	report_id	text
budget.execution_line_items	line_key	text
budget.execution_line_items	line_order	integer
budget.execution_line_items	reporting_year	integer
budget.execution_line_items	reporting_month	integer
budget.execution_line_items	entity_cui	text
budget.execution_line_items	report_type	text
budget.execution_line_items	main_creditor_cui	text
budget.execution_line_items	budget_sector_id	integer
budget.execution_line_items	account_category	text
budget.execution_line_items	expense_type	text
budget.execution_line_items	functional_code	text
budget.execution_line_items	functional_name	text
budget.execution_line_items	economic_code	text
budget.execution_line_items	economic_name	text
budget.execution_line_items	funding_source	text
budget.execution_line_items	funding_source_description	text
budget.execution_line_items	funding_source_id	integer
budget.execution_line_items	program_code	text
budget.execution_line_items	ytd_amount	numeric(18,2)
budget.execution_line_items	monthly_amount	numeric(18,2)
budget.execution_line_items	quarterly_amount	numeric(18,2)
budget.execution_line_items	is_monthly	boolean
budget.execution_line_items	is_quarterly	boolean
budget.execution_line_items	is_yearly	boolean
budget.execution_line_items	quarter	integer
budget.execution_line_items	monthly_anomaly	text
budget.execution_line_items	quarterly_anomaly	text
budget.execution_line_items	anomaly	text
budget.execution_line_items	recomputed_at	timestamp with time zone
budget.execution_vs_budget	bgc_fact_id	text
budget.execution_vs_budget	period_year	integer
budget.execution_vs_budget	period_month	integer
budget.execution_vs_budget	period_end_date	date
budget.execution_vs_budget	component_key	text
budget.execution_vs_budget	section	text
budget.execution_vs_budget	line_item_key	text
budget.execution_vs_budget	line_item_label	text
budget.execution_vs_budget	execution_amount	numeric
budget.execution_vs_budget	execution_unit	text
budget.execution_vs_budget	execution_amount_ron	numeric
budget.execution_vs_budget	approved_fact_id	text
budget.execution_vs_budget	budget_year	integer
budget.execution_vs_budget	measure_year	integer
budget.execution_vs_budget	approved_amount_ron	numeric
budget.execution_vs_budget	approved_unit	text
budget.execution_vs_budget	approved_source_row_count	bigint
budget.execution_vs_budget	comparison_basis	text
budget.execution_vs_budget	delta_amount	numeric
budget.functional_classifications	functional_code	text
budget.functional_classifications	functional_name	text
budget.funding_sources	source_id	integer
budget.funding_sources	source_code	text
budget.funding_sources	source_description	text
budget.mv_commitment_summary_annual	year	integer
budget.mv_commitment_summary_annual	entity_cui	text
budget.mv_commitment_summary_annual	main_creditor_cui	text
budget.mv_commitment_summary_annual	report_type	text
budget.mv_commitment_summary_annual	credite_angajament	numeric
budget.mv_commitment_summary_annual	limita_credit_angajament	numeric
budget.mv_commitment_summary_annual	credite_bugetare	numeric
budget.mv_commitment_summary_annual	credite_angajament_initiale	numeric
budget.mv_commitment_summary_annual	credite_bugetare_initiale	numeric
budget.mv_commitment_summary_annual	credite_angajament_definitive	numeric
budget.mv_commitment_summary_annual	credite_bugetare_definitive	numeric
budget.mv_commitment_summary_annual	credite_angajament_disponibile	numeric
budget.mv_commitment_summary_annual	credite_bugetare_disponibile	numeric
budget.mv_commitment_summary_annual	receptii_totale	numeric
budget.mv_commitment_summary_annual	plati_trezor	numeric
budget.mv_commitment_summary_annual	plati_non_trezor	numeric
budget.mv_commitment_summary_annual	receptii_neplatite	numeric
budget.mv_commitment_summary_monthly	year	integer
budget.mv_commitment_summary_monthly	month	integer
budget.mv_commitment_summary_monthly	entity_cui	text
budget.mv_commitment_summary_monthly	main_creditor_cui	text
budget.mv_commitment_summary_monthly	report_type	text
budget.mv_commitment_summary_monthly	credite_angajament	numeric
budget.mv_commitment_summary_monthly	plati_trezor	numeric
budget.mv_commitment_summary_monthly	plati_non_trezor	numeric
budget.mv_commitment_summary_monthly	receptii_totale	numeric
budget.mv_commitment_summary_monthly	receptii_neplatite_change	numeric
budget.mv_commitment_summary_quarterly	year	integer
budget.mv_commitment_summary_quarterly	quarter	integer
budget.mv_commitment_summary_quarterly	entity_cui	text
budget.mv_commitment_summary_quarterly	main_creditor_cui	text
budget.mv_commitment_summary_quarterly	report_type	text
budget.mv_commitment_summary_quarterly	credite_angajament	numeric
budget.mv_commitment_summary_quarterly	limita_credit_angajament	numeric
budget.mv_commitment_summary_quarterly	credite_bugetare	numeric
budget.mv_commitment_summary_quarterly	credite_angajament_initiale	numeric
budget.mv_commitment_summary_quarterly	credite_bugetare_initiale	numeric
budget.mv_commitment_summary_quarterly	credite_angajament_definitive	numeric
budget.mv_commitment_summary_quarterly	credite_bugetare_definitive	numeric
budget.mv_commitment_summary_quarterly	credite_angajament_disponibile	numeric
budget.mv_commitment_summary_quarterly	credite_bugetare_disponibile	numeric
budget.mv_commitment_summary_quarterly	receptii_totale	numeric
budget.mv_commitment_summary_quarterly	plati_trezor	numeric
budget.mv_commitment_summary_quarterly	plati_non_trezor	numeric
budget.mv_commitment_summary_quarterly	receptii_neplatite	numeric
budget.mv_execution_summary_annual	year	integer
budget.mv_execution_summary_annual	entity_cui	text
budget.mv_execution_summary_annual	main_creditor_cui	text
budget.mv_execution_summary_annual	report_type	text
budget.mv_execution_summary_annual	total_income	numeric
budget.mv_execution_summary_annual	total_expense	numeric
budget.mv_execution_summary_annual	budget_balance	numeric
budget.mv_execution_summary_monthly	year	integer
budget.mv_execution_summary_monthly	month	integer
budget.mv_execution_summary_monthly	entity_cui	text
budget.mv_execution_summary_monthly	main_creditor_cui	text
