budget_staging.commitment_line_items_ytd	commitment_line_item_id	bigint
budget_staging.commitment_line_items_ytd	report_id	text
budget_staging.commitment_line_items_ytd	line_key	text
budget_staging.commitment_line_items_ytd	line_order	integer
budget_staging.commitment_line_items_ytd	reporting_year	integer
budget_staging.commitment_line_items_ytd	functional_code	text
budget_staging.commitment_line_items_ytd	economic_code	text
budget_staging.commitment_line_items_ytd	funding_source	text
budget_staging.commitment_line_items_ytd	credite_angajament	numeric(18,2)
budget_staging.commitment_line_items_ytd	limita_credit_angajament	numeric(18,2)
budget_staging.commitment_line_items_ytd	credite_bugetare	numeric(18,2)
budget_staging.commitment_line_items_ytd	credite_angajament_initiale	numeric(18,2)
budget_staging.commitment_line_items_ytd	credite_bugetare_initiale	numeric(18,2)
budget_staging.commitment_line_items_ytd	credite_angajament_definitive	numeric(18,2)
budget_staging.commitment_line_items_ytd	credite_bugetare_definitive	numeric(18,2)
budget_staging.commitment_line_items_ytd	credite_angajament_disponibile	numeric(18,2)
budget_staging.commitment_line_items_ytd	credite_bugetare_disponibile	numeric(18,2)
budget_staging.commitment_line_items_ytd	receptii_totale	numeric(18,2)
budget_staging.commitment_line_items_ytd	plati_trezor	numeric(18,2)
budget_staging.commitment_line_items_ytd	plati_non_trezor	numeric(18,2)
budget_staging.commitment_line_items_ytd	receptii_neplatite	numeric(18,2)
budget_staging.dirty_scopes	dirty_scope_id	text
budget_staging.dirty_scopes	document_id	text
budget_staging.dirty_scopes	scope_kind	text
budget_staging.dirty_scopes	stream	text
budget_staging.dirty_scopes	report_family	text
budget_staging.dirty_scopes	reporting_year	integer
budget_staging.dirty_scopes	reporting_month	integer
budget_staging.dirty_scopes	entity_cui	text
budget_staging.dirty_scopes	main_creditor_cui	text
budget_staging.dirty_scopes	budget_sector_id	integer
budget_staging.dirty_scopes	status	text
budget_staging.dirty_scopes	reason	text
budget_staging.dirty_scopes	claim_token	text
budget_staging.dirty_scopes	claimed_at	timestamp with time zone
budget_staging.dirty_scopes	heartbeat_at	timestamp with time zone
budget_staging.dirty_scopes	finished_at	timestamp with time zone
budget_staging.dirty_scopes	created_at	timestamp with time zone
budget_staging.execution_line_items_ytd	execution_line_item_id	bigint
budget_staging.execution_line_items_ytd	report_id	text
budget_staging.execution_line_items_ytd	line_key	text
budget_staging.execution_line_items_ytd	line_order	integer
budget_staging.execution_line_items_ytd	reporting_year	integer
budget_staging.execution_line_items_ytd	account_category	text
budget_staging.execution_line_items_ytd	expense_type	text
budget_staging.execution_line_items_ytd	functional_code	text
budget_staging.execution_line_items_ytd	functional_name	text
budget_staging.execution_line_items_ytd	economic_code	text
budget_staging.execution_line_items_ytd	economic_name	text
budget_staging.execution_line_items_ytd	funding_source	text
budget_staging.execution_line_items_ytd	funding_source_description	text
budget_staging.execution_line_items_ytd	program_code	text
budget_staging.execution_line_items_ytd	ytd_amount	numeric(18,2)
budget_staging.reports	report_id	text
budget_staging.reports	document_id	text
budget_staging.reports	listing_item_id	text
budget_staging.reports	stream	text
budget_staging.reports	report_family	text
budget_staging.reports	report_date	date
budget_staging.reports	reporting_year	integer
budget_staging.reports	reporting_month	integer
budget_staging.reports	entity_cui	text
budget_staging.reports	entity_name	text
budget_staging.reports	main_creditor_cui	text
budget_staging.reports	budget_sector_id	integer
budget_staging.reports	xml_object_key	text
budget_staging.reports	xml_hash	text
budget_staging.reports	format_id	text
budget_staging.reports	metadata	jsonb
budget_staging.reports	parsed_at	timestamp with time zone
budget_staging.reports	report_type	text
